_id,product_url,Details,Attributes_and_specifications,Number_of_items_sold,product_type,brand_name
3284820,https://www.petco.com/shop/en/petcostore/product/pendleton-badlands-national-park-pet-throw,"{'product_name': 'Pendleton Badlands National Park Pet Throw, 28"" L X 40"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3284820-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nA fun little throw perfect for pets! This makes a great gift for your pet or pet lover. Tuck your pet in at night with their very own National Park Pet Throw.\n- Features the Badlands National Park pattern\n- 100% Polyester fabric\n- A great addition for your pet's National Park bed\n- Machine washable"", 'Specifications': {'id': '3284820', 'Primary Brand': 'Pendleton'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Size': 'One Size Fits All', 'Odor Resistant': 'No', 'Bed Type': 'Throw Mats Pillows'}, 'item_dimensions': {'Length': '28 IN', 'Height': '.25 IN', 'Width': '40 IN', 'Breed Sizes': 'Most Sizes'}, 'Weight': '0.07800289265641994 kg'}",9637,dog-collar,Pendleton
2942923,https://www.petco.com/shop/en/petcostore/product/yml-banana-pet-bed,"{'product_name': 'YML Banana Pet Bed, 31"" D', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2942923-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nFH026 Brand New Medium Banana Plush Soft Cushion Pet Bed Pad Mat For Dog Cat. Cats really like this cushion because it makes them feel invisible and safe. Small dogs also like to hide in this cushion. Overall it is a great cushion/house for small animals.\n- Plush Soft Cushion\n- Cushion is Removable\n- Very plush and comfortable for your pet', 'Specifications': {'id': '2942923', 'Primary Brand': 'YML'}}","{'Additional_features': {'Size': 'X-Large', 'Material': 'Polyester'}, 'item_dimensions': {}, 'Weight': None}",9632,dog-leash,YML
2642496,https://www.petco.com/shop/en/petcostore/product/carolina-pet-company-white-plush-bone-dog-pillowtoy,"{'product_name': 'Carolina Pet Company White Plush Bone Dog Pillow/Toy, 24"" L x 12"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2642496-center-2', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nCarolina Pet Company White Plush Bone Dog Pillow/Toy\n- Thick soft Sherpa cover\n- Thick soft Sherpa cover\n- Unique dog bone shape\n- A pillow, throw and fetch toy and pet's companion\n- Removable zippered cover is machine washable\n- 100% polyester fabric and fill\n- Filled and finished in USA, imported cover"", 'Specifications': {'id': '2642496', 'Lifestage': 'Adult', 'Primary Brand': 'Carolina Pet Company', 'Days to Ship': 'Usually Leaves Warehouse in 5-7 Business Days'}}","{'Additional_features': {'Primary Color': 'White', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Bone', 'Size': 'Large', 'Bed Fill': 'Fiberfill', 'Bed Type': 'Pillow Beds', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '24 IN', 'Height': '12 IN', 'Width': '12 IN', 'Breed Sizes': 'Large'}, 'Weight': '0.9627785607878118 kg'}",9623,dog-bed,Carolina Pet Company
3435190,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ultra-plush-aspen-snow-leopardcamel-rose-deluxe-shag-pet-lily-pod-bed,"{'product_name': 'Bessie and Barnie Ultra Plush Aspen Snow Leopard/Camel Rose Deluxe Shag Pet Lily Pod Bed, 24"" L X 24"" W X 4"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3435190-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Lily Pod is a smaller (but just as adorable) version of the Cuddle Pod. A hybrid bed, ideal for small dogs and cats. Features a drawstring that enables you to curl up and convert the bed to different levels of cuddliness. This unique design makes it two beds in one and with the reversible feature your furry best friend can enjoy the best of both worlds. A hidden pouch is provided to store the excess drawstring.\n- Convertible (can be used in two different shapes)\n- Luxurious unparalleled soft fabrics\n- Machine washable (Machine Wash Cold/Tumble Air Dry)\n- Reversible (can be used in two different sides)\n- Insulated with eco-friendly polyfill\n- Long lasting', 'Specifications': {'id': '3435190', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '24 IN', 'Height': '4 IN', 'Width': '24 IN'}, 'Weight': '0.6418523738585412 kg'}",9619,dog-leash,Bessie and Barnie
3374542,https://www.petco.com/shop/en/petcostore/product/armarkat-multi-pet-crate,"{'product_name': 'Armarkat Multi Pet Crate, 23"" L X 23"" W X 6"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3374542-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe Armarkat Model M07FXM small pet bed pad comes with a cute multi-color print pattern of small pets. The dog pad features heavy-duty canvas and a zippered opening for easy cover removal. It is filled with extra-thick, 100-percent poly fill for maximum comfort. Additional details of the pet pad include a skid-free base and waterproof lining. Six months manufacturer's warranty against defects. Replacement cover is available from manufacturer.\n- Open mattress design that gives pets plenty of room to sleep in a variety of positions\n- Arrives as a vacuum-packed bed in a box, easily unzip and let it inflate for up to 48 hours\n- Dirt and water resistant bottom, anti slip base dog bed\n- Easy for cleaning, can be washed by machine\n- Six months manufacturer's warranty against defects\n- Ideal for Indoor / Outdoor Use and Crate Training\n- Arrives as a vacuum-packed bed in a box, easily unzip and let it inflate for up to 48 hours\nContains no battery, no chemical."", 'Specifications': {'id': '3374542', 'Primary Brand': 'Armarkat', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Multi-Color', 'Material': 'Polyester', 'Chew Proof': 'No', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Round', 'Size': 'Medium', 'Odor Resistant': 'No', 'Bed Fill': 'Fiberfill'}, 'item_dimensions': {'Length': '23 IN', 'Height': '6 IN', 'Width': '23 IN', 'Depth': '23 IN', 'Breed Sizes': 'Medium'}, 'Weight': '0.5165614835175412 kg'}",9616,dog-leash,Armarkat
2533935,https://www.petco.com/shop/en/petcostore/product/harmony-brown-memory-foam-couch-dog-bed,"{'product_name': 'Harmony Memory Foam Couch Dog Bed in Brown, 48"" L x 36"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/2533935-center-1', 'Description': ""Description\nThe Harmony Memory Foam Couch Dog Bed in Brown offers your pup the ultimate in support while they sleep. This dog couch bed features a channeled chipped memory foam that molds to your pet's body and the quilted supple sleeping surface will nuzzle them while they nod off.\n- Memory foam sleeper dog bed in Brown from Harmony's Woodland Collection\n- Bolster dog bed walls provides a secure and supportive rest\n- Low-profile entrance makes it easy to enter and exit\n- Foam shapes to your pet s body offering them unparalleled support while they sleep\n- Removable machine washable dog bed cover, follow instructions for best results"", 'Specifications': {'id': '2533935', 'Lifestage': 'Adult', 'Primary Brand': 'Harmony'}}","{'Additional_features': {'Primary Color': 'Brown', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Rectangle', 'Size': 'X-Large', 'Bed Fill': 'Memory Foam', 'Bed Type': 'Ortho or Memory', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '48 IN', 'Height': '36 IN', 'Width': '36 IN', 'Breed Sizes': 'XLarge'}, 'Weight': '17.330014094180605 kg'}",9605,dog-bed,Harmony
3306064,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ivory-luxury-extra-plush-faux-fur-rectangle-dog-bed,"{'product_name': 'Bessie and Barnie Ivory Luxury Extra Plush Faux Fur Rectangle Dog Bed, 28"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3306064-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Sicilian Rectangle Bed offers the same design and comfort as our world famous Bagel Bed. Designed with five large cushioned water proof pillows. This unique design evenly distributes the weight of your pet preventing it from cratering.\n- Designed with five Large cushioned water proof pillows\n- Cover is machine washable/dryer friendly\n- Reversible (can be used in two different sides)\n- Long lasting, extra plush fabric', 'Specifications': {'id': '3306064', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Rectangle', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '28 IN', 'Height': '6 IN', 'Width': '24 IN'}, 'Weight': '1.123241654252447 kg'}",9596,dog-collar,Bessie and Barnie
3309652,https://www.petco.com/shop/en/petcostore/product/best-friends-by-sheri-wheat-happy-camper-novelty-meow-hut-covered-bed-for-pets,"{'product_name': 'Best Friends by Sheri Wheat Happy Camper Novelty Meow Hut Covered Bed for Pets, 20"" L X 20"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3309652-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nBest Friends by Sheri brings a fun and whimsical design with premium comfort! Your pets will experience deeper, more peaceful sleep, encouraging better behavior the next day.\n- 360 degrees coverage for security and comfort\n- Durable and lightweight microfiber construction that is virtually immune to snags or pulls\n- Removable and reversible padded insert for quick cleaning\n- Dirt and water-resistant bottom\n- Safe to machine wash and dry\n- For pets up to 15 pounds', 'Specifications': {'id': '3309652', 'Primary Brand': 'Best Friends by Sheri', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '20 IN', 'Height': '19 IN', 'Width': '20 IN'}, 'Weight': '2.1172213721028266 kg'}",9595,dog-bed,Best Friends by Sheri
3218136,https://www.petco.com/shop/en/petcostore/product/everyyay-essentials-snooze-fest-black-windowpane-print-rectangle-lounger-dog-bed,"{'product_name': 'EveryYay Essentials Snooze Fest Black Windowpane-Print Rectangle Lounger Dog Bed, 40"" L X 30"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3218136-center-10', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe EveryYay Essentials Snooze Fest Black Windowpane-Print Rectangle Lounger Dog Bed frees up space for your pup to win at snoozing. We know that a lot of doggos like to get a good stretch in as they drift off. This wide lounger shape works like a dream so they can flop right into their nightly ritual. When laundry day comes, you can remove the machine-washable cover and get their comfort zone cleaned up in no time.\n- Snooze Fest Black Windowpane-Print Rectangle Lounger Dog Bed from EveryYay Essentials\n- Wide, lounger shape for stretching and sprawling\n- Tufted base provides support\n- Stuffed with fluffy filling\n- Machine washable cover', 'Specifications': {'id': '3218136', 'Primary Brand': 'EveryYay Essentials'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Rectangle', 'Size': 'Large', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '40 IN', 'Width': '30 IN'}, 'Weight': '13.161316645213939 kg'}",9590,dog-leash,EveryYay Essentials
3284694,https://www.petco.com/shop/en/petcostore/product/pendleton-grand-canyon-national-park-pet-throw-and-pal-combo-set,"{'product_name': 'Pendleton Grand Canyon National Park Pet Throw and Pal Combo Set', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3284694-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe Grand Canyon National Park Pet Throw is paired with a Pendleton Pal Long Horn Sheep in this fun combo set. Your pet can have hours of fun with the Pendleton Pal toy. Then, when it\'s time to rest they can snuggle in their National Park Pet Throw.\n- Set includes (1) Grand Canyon National Park Throw and (1) Pendleton Pet Pal Long Horn Sheep\n- Throw: 28"" x 40""\n- Pal: 10"" h\n- 100% Polyester Fabric\n- Machine washable', 'Specifications': {'id': '3284694', 'Primary Brand': 'Pendleton'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Size': 'One Size Fits All', 'Odor Resistant': 'No', 'Bed Type': 'Throw Mats Pillows'}, 'item_dimensions': {'Breed Sizes': 'Most Sizes'}, 'Weight': None}",9581,dog-bed,Pendleton
3309847,https://www.petco.com/shop/en/petcostore/product/best-friends-by-sheri-disney-gray-nightmare-before-christmas-blanket-throw-for-pets,"{'product_name': 'Best Friends by Sheri Disney Gray Nightmare Before Christmas Blanket Throw for Pets, 30"" L X 40"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3309847-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nWhat a spooktacular time it is for your pets to enjoy a Disney Nightmare Before Christmas all over print Jack Skellington expression multi-functional pet blanket. Soft to the touch microfiber polyester throw is durable and virtually resistant to color fade and snags making it a great accessory for pets and on-the-go travel.\n- Blanket features an allover print of Jack's iconic facial expressions on a luxury soft microfiber plush that is virtually immune to snags and pulls!\n- This throw is lined with a thin layer of poly fiber batting for added structure and versatility\n- The pet blanket provides protection from stains, spills, drool and pet fur from your furniture and floors\n- Great for cars, crates and on the go\n- Suitable for pets up to 60 lbs."", 'Specifications': {'id': '3309847', 'Lifestage': 'All Lifestages', 'Primary Brand': 'Best Friends by Sheri', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Line': 'Disney', 'Material': 'Polyester', 'Chew Proof': 'No', 'Washing instructions': 'Machine Washable', 'Size': 'Large', 'Odor Resistant': 'No', 'Bed Type': 'Fashion', 'Lifestage': 'All Lifestages'}, 'item_dimensions': {'Length': '30 IN', 'Width': '40 IN'}, 'Weight': '13.161316645213939 kg'}",9579,dog-leash,Best Friends by Sheri
2709419,https://www.petco.com/shop/en/petcostore/product/majestic-pet-pacific-towers-orthopedic-memory-foam-rectangle-dog-bed-5021087--1,"{'product_name': 'Majestic Pet Pacific Towers Shredded Memory Foam Rectangle Dog Bed, 44"" L x 36"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2709419-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nYour pet deserves optimum luxury with Majestic Pet Product's Shredded memory foam bed. This bed is perfect for dogs of any ages and life stages, it is great for dogs with arthritic joint and back problems as well. The Shredded memory foam is protected by a cover underneath the removable slipcover, and the base of the bed is a 300/600 water-resistant Denier material. The zipped slipcover can be washed on gentle cycle with a mild detergent and tumble dried on low. Do not wash the foam insert (spot clean only). This bed will arrive in a vacuum compressed package. Please allow 24 to 48 hours for the bed to expand to its full size.\n- Made in the USA, of US and imported materials\n- Zippered removable slipcover for easy cleaning and washing\n- 300/600 water-resistant Denier base for any unwanted accidents or spills\n- Shredded memory foam fill with protective inner cover\n- 7oz. outdoor treated polyester slipcover. 1000 hours UV protection, water and stain resistant\n- Great for indoor or outdoor use"", 'Specifications': {'id': '2709419', 'Lifestage': 'Adult', 'Primary Brand': 'Majestic Pet', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Blue', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Rectangle', 'Size': 'Medium', 'Bed Fill': 'Memory Foam', 'Bed Type': 'Ortho or Memory', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '44 IN', 'Height': '5 IN', 'Width': '36 IN', 'Breed Sizes': 'Medium'}, 'Weight': '2.2063675351387353 kg'}",9578,dog-bed,Majestic Pet
3436900,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ultra-plush-snow-white-luxury-deluxe-pet-cuddle-pod-bed,"{'product_name': 'Bessie and Barnie Ultra Plush Snow White Luxury Deluxe Pet Cuddle Pod Bed, 30"" L X 30"" W X 5"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3436900-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur most famous hybrid bed! Ideal for small dogs and cats. Features a drawstring that enables you to curl up and convert the bed to different levels of cuddliness. This unique design makes it two beds in one and with the reversible feature your furry best friend can enjoy the best of both worlds. A hidden pouch is provided to store the excess drawstring.\n- Convertible (can be used in two different shapes)\n- Luxurious unparalleled soft fabrics\n- Machine washable (Machine Wash Cold/Tumble Air Dry)\n- Reversible (can be used in two different sides)\n- Insulated with eco-friendly polyfill\n- Long lasting', 'Specifications': {'id': '3436900', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '30 IN', 'Height': '5 IN', 'Width': '30 IN'}, 'Weight': '1.2536179176924631 kg'}",9577,dog-leash,Bessie and Barnie
3162540,https://www.petco.com/shop/en/petcostore/product/reddy-brown-faux-fur-box-dog-bed,"{'product_name': 'Reddy Brown Faux-Fur Box Dog Bed, 24"" L X 18"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3162540-center-9', 'Description': ""Description\nThe Reddy Brown Faux-Fur Box Dog Bed works like a dream so your sidekick wakes up ready to hop into your many shared adventures. They'll love burrowing in the faux fur and boxed shape perfect for pups who love to sleep curled. As the two of you round out another day of exploring all your downtown destinations or ones that trail past the city, this bed invites them into a soft space where they can hit snooze between your many quests together.\n- Boosts their sleep space for the best snoozes between adventures\n- Boxed shape helps them feel secure while resting\n- Faux fur offers a soft texture they'll love to snuggle with\n- Stuffed with fluffy filling made with recycled materials for a cloud-like sleep surface to recharge in after adventure-filled days\n- Durable organic cotton canvas exterior with skid-resistant bottom that keeps bed in place\n- Machine-washable to make sure their sanctuary stays fresh after every quest"", 'Specifications': {'id': '3162540', 'Primary Brand': 'Reddy'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Type': 'Tufted Cuddler'}, 'item_dimensions': {'Length': '24 IN', 'Height': '7 IN', 'Width': '18 IN'}, 'Weight': '0.8424312406893352 kg'}",9576,dog-bed,Reddy
3305651,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ultra-plush-godiva-brownfrosted-willow-luxury-deluxe-pet-lily-pod-bed,"{'product_name': 'Bessie and Barnie Ultra Plush Godiva Brown/Frosted Willow Luxury Deluxe Pet Lily Pod Bed, 24"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3305651-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Lily Pod is a smaller (but just as adorable) version of the Cuddle Pod. A hybrid bed, ideal for small dogs and cats. Features a drawstring that enables you to curl up and convert the bed to different levels of cuddliness. This unique design makes it two beds in one and with the reversible feature your furry best friend can enjoy the best of both worlds. A hidden pouch is provided to store the excess drawstring.\n- Convertible (can be used in two different shapes)\n- Reversible (can be used in two different sides)\n- 100% Machine washable\n- Made in the USA\n- Long lasting, unique soft fabrics', 'Specifications': {'id': '3305651', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '24 IN', 'Height': '4 IN', 'Width': '24 IN'}, 'Weight': '0.6418523738585412 kg'}",9574,dog-collar,Bessie and Barnie
3042100,https://www.petco.com/shop/en/petcostore/product/midwest-quiet-time-coture-double-orthopedic-gray-dog-bed,"{'product_name': 'Midwest Quiet Time Couture Double Orthopedic Gray Dog Bed, 30.25"" L X 40"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3042100-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nMidwest Double Orthopedic beds feature an extremely comfortable double-thick ""egg-crate"" support cushion & removable bed cover for long use. This bed has a designer diamond pattern sure to compliment any home decor. This is an ideal dog bed for large dog breeds. The dog bed\'s comfortable orthopedic egg-crate design retains its shape & reduces pressure on your dog\'s weary joints & muscles. Each dog bed features a zippered, easy-to-remove cover for easy cleaning.\n- Double orthopedic base provides cushioning and support for your dog\'s comfort\n- Soft fleece cover and designer fabric Geo pattern on the sides\n- Removable cover with hidden zipper is machine washable and dryer friendly\n- Non-slip bottom helps the bed stay in place on any surface', 'Specifications': {'id': '3042100', 'Lifestage': 'Senior', 'Primary Brand': 'Midwest', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Gray', 'Material': 'Polyester', 'Size': 'Large', 'Bed Type': 'Ortho or Memory', 'Lifestage': 'Senior'}, 'item_dimensions': {'Length': '30.25 IN', 'Height': '10 IN', 'Width': '40 IN', 'Breed Sizes': 'Large'}, 'Weight': '3.3708392897952897 kg'}",9541,dog-bed,Midwest
2882043,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-extra-plush-faux-fur-bagel-pet-blondie-dog-bed,"{'product_name': 'Bessie & Barnie Extra Plush Faux Fur Bagel Pet Blondie Dog Bed, 42"" x 42""', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/2882043-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nBig, plush, comfortable, our signature line of Bagel Beds has it all! Softer than a freshly baked New York bagel, on our beds your canine will be happily sleeping all night. Bagel beds are available in our full line of colors and exclusive patterns. Bagel Beds are designed with a 360-degree zipper making it easy to assemble and clean. In addition, it has a water proof pillow liner, and the covers are 100% machine washable.\n- 100% American Made by Artisans in the United States\n- Luxurious unparalleled soft fabrics\n- Designed with a 360-degree zipper easy to assemble and to clean\n- Filling made of eco-friendly polyfillLong lasting\n- Water proof pillow liner', 'Specifications': {'id': '2882043', 'Lifestage': 'Adult', 'Primary Brand': 'Bessie and Barnie'}}","{'Additional_features': {'Primary Color': 'White', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Large', 'Bed Fill': 'Polyester', 'Bed Type': 'Pillow Beds', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '42 IN', 'Width': '42 IN', 'Breed Sizes': 'Large'}, 'Weight': '19.347135468464487 kg'}",9536,dog-leash,Bessie and Barnie
3401483,https://www.petco.com/shop/en/petcostore/product/dharma-dog-karma-cat-natural-bouquet-wool-pet-cave,"{'product_name': 'Dharma Dog Karma Cat Natural Bouquet Wool Pet Cave, 14"" L X 12"" W X 14"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3401483-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nDharma Dog Karma Cat handcrafted wool caves provide a cozy space for cats and small dogs to destress and sleep. The thick, rugged premium blend of Himalayan and New Zealand wools holds up to kitty scratches and vigorous play (as well as machine washing!) without flopping or losing shape. Every Dharma Dog Karma Cat Wool bed is handcrafted by Nepali women artisans giving you a striking modern design while providing great wages and Fair Trade protection - so, you can feel good about helping hard working women, while enjoying the best felted wool cat cave available. For cats and small dogs, up to 16 lbs.\n- Cozy and comforting haven for your pet: Cats and small dogs have a heightened need to feel secure, and the warm, enclosed area of our beds provide the perfect space to help your pet destress and relax\n- Quality your pet can't resist: Our blend of Himalayan and New Zealand wools is rich in lanolin, which naturally attracts pets and is good for their health. Lanolin conditions paws and helps to keep fur healthy and shiny, and the scent reminds your pet of their mother\n- Machine-washable: We use only premium quality wool fiber that hasn't been chemically cleansed, and we use a lot of it. The result is an extra strong, durable felt bed that can be washed in the delicate cycle of a washing machine and air dried (don't use hot water or put it in the dryer unless you want to use it for a hedgehog)\n- Fair trade and sustainable: For us, it's more than just words; we are an ethical business you can trust. As members of the Fair Trade Federation and Pet Sustainability Coalition, we complete a thorough vetting of our labor and environmental practices every year\n- 100% natural fibers are 100% safe: We use safe, non-toxic dyes and there are no synthetic microfibers that may be harmful for your pet if they are ingested. Natural wool is anti-microbial and odor resistant\n- Original design since 2013: We set the standard for wool pet beds and toys made in Nepal. We designed and created the first wool pet caves made in Nepal, and are the largest producer of them in the country\n- Good for people: Your bed was handcrafted with love by women artisans in Nepal, and your purchase supports them and their families with a fair living wage and a secure working environment"", 'Specifications': {'id': '3401483', 'Primary Brand': 'Dharma Dog Karma Cat'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Machine Wash', 'Bed Shape': 'Oval', 'Odor Resistant': 'No', 'Bed Type': 'Specialty'}, 'item_dimensions': {'Length': '14 IN', 'Height': '14 IN', 'Width': '12 IN'}, 'Weight': '0.6552242983139274 kg'}",9535,dog-leash,Dharma Dog Karma Cat
